airspeed_indicator_indicated_speed_kt,altimeter_indicated_altitude_ft,altimeter_pressure_alt_ft,attitude_indicator_indicated_pitch_deg,attitude_indicator_indicated_roll_deg,attitude_indicator_internal_pitch_deg,attitude_indicator_internal_roll_deg,encoder_indicated_altitude_ft,encoder_pressure_alt_ft,gps_indicated_altitude_ft,gps_indicated_ground_speed_kt,gps_indicated_vertical_speed,indicated_heading_deg,magnetic_compass_indicated_heading_deg,slip_skid_ball_indicated_slip_skid,turn_indicator_indicated_turn_rate,vertical_speed_indicator_indicated_speed_fpm,flight_aileron,flight_elevator,flight_rudder,flight_flaps,engine_throttle,engine_rpm
18.562941,-26.479645,-25.2862,2.740399,0.03913,2.740399,0.03913,-29.999857,-30.0,19.237598,4.815572,7.404843,297.631866,12.562735,-0.021575,-0.003563,11.567424,-5.5E-4,0.054749,0.011369,0.0,1.0,2266.435547
19.451572,-26.448328,-25.254885,2.744993,0.039764,2.744993,0.039764,-29.999857,-30.0,19.275541,5.237604,7.762648,297.623993,12.808753,-0.022456,-0.004064,12.537219,-5.59E-4,0.054808,0.011665,0.0,1.0,2268.486084
20.043659,-26.426474,-25.23303,2.748255,0.040035,2.748255,0.040035,-29.999857,-30.0,19.301823,5.526632,7.998628,297.620026,12.962366,-0.022793,-0.004149,13.332852,-5.68E-4,0.0549,0.012059,0.0,1.0,2269.902832
20.931276,-26.392231,-25.198786,2.753221,0.040162,2.753221,0.040162,-29.999857,-30.0,19.342726,5.971366,8.352648,297.617279,13.174984,-0.022818,-0.003761,14.509646,-5.72E-4,0.054965,0.012257,0.0,1.0,2272.068604
21.522661,-26.368429,-25.174984,2.756717,0.040126,2.756717,0.040126,-29.999857,-30.0,19.370979,6.275136,8.58826,297.617706,13.303799,-0.022515,-0.003183,18.506657,-5.74E-4,0.055064,0.012395,0.0,1.0,2273.527344
22.410742,-26.331358,-25.137915,2.73825,0.040098,2.73825,0.040098,-29.999857,-30.0,19.413013,6.741419,7.713812,297.621674,13.476184,-0.021594,-0.001894,21.055521,-5.73E-4,0.055134,0.012373,0.0,1.0,2275.726563
23.005146,-26.306273,-25.112829,2.735012,0.039948,2.735012,0.039948,-29.999857,-30.0,19.439116,7.059219,7.944868,297.626404,13.576546,-0.020796,-8.17E-4,21.131664,-5.73E-4,0.054765,0.012175,0.0,1.0,2277.197021
23.895157,-26.268314,-25.074871,2.742694,0.039846,2.742694,0.039846,-29.999857,-30.0,19.479689,7.546058,8.271254,297.634308,13.70451,-0.019557,7.1E-4,15.509273,-5.71E-4,0.0547,0.011938,0.0,1.0,2279.405762
24.487675,-26.242647,-25.049204,2.747912,0.03994,2.747912,0.03994,-29.999857,-30.0,19.507622,7.87721,8.479096,297.639221,13.77457,-0.018878,0.001546,18.973377,-5.69E-4,0.054854,0.011543,0.0,1.0,2280.878906
25.374134,-26.20332,-25.009874,2.765898,0.035342,2.765898,0.035342,-29.999857,-30.0,19.552303,8.383538,9.361852,297.644165,13.856756,-0.018537,0.002145,13.377793,-5.71E-4,0.054958,0.011298,0.0,1.0,2283.088135
25.963686,-26.176214,-24.982769,2.771161,0.035649,2.771161,0.035649,-19.999857,-20.0,19.583857,8.727317,9.563599,297.645477,13.896487,-0.018191,0.002269,20.127653,-5.05E-4,0.055318,0.01105,0.0,1.0,2284.560303
26.847271,-26.134144,-24.940701,2.775715,0.036857,2.775715,0.036857,-19.999857,-20.0,19.632483,9.252053,9.880606,297.644104,13.933981,-0.018561,0.00192,20.440128,-5.09E-4,0.055423,0.010985,0.0,1.0,2286.767334
27.435713,-26.105171,-24.911728,2.778813,0.037793,2.778813,0.037793,-19.999857,-20.0,19.665745,9.60777,10.040048,297.641113,13.944612,-0.01925,0.001395,14.073681,-5.27E-4,0.055514,0.011053,0.0,1.0,2288.238525
28.296356,-26.06209,-24.868645,2.760135,0.039256,2.760135,0.039256,-19.999857,-20.0,19.711248,10.134754,9.148282,297.635071,13.940273,-0.02038,4.81E-4,19.82864,-5.4E-4,0.055576,0.011203,0.0,1.0,2290.384766
28.91073,-26.031124,-24.837681,2.763604,0.040085,2.763604,0.040085,-19.999857,-20.0,19.743427,10.517018,9.37428,297.630127,13.923356,-0.021498,-2.02E-4,22.738024,-5.61E-4,0.055203,0.011505,0.0,1.0,2291.919189
29.793972,-25.986214,-24.792768,2.77224,0.041062,2.77224,0.041062,-19.999857,-20.0,19.791086,11.075784,9.677453,297.623108,13.88005,-0.02279,-0.001039,16.747389,-5.73E-4,0.055272,0.011752,0.0,1.0,2294.130371
30.381813,-25.955917,-24.762472,2.777474,0.041579,2.777474,0.041579,-19.999857,-20.0,19.823685,11.453595,9.8723,297.619171,13.839632,-0.023437,-0.001412,19.153374,-5.87E-4,0.055445,0.012103,0.0,1.0,2295.605225
31.260895,-25.909645,-24.716202,2.79618,0.034955,2.79618,0.034955,-19.999857,-20.0,19.875725,12.028014,10.923976,297.615448,13.763369,-0.024153,-0.001728,19.469475,-5.94E-4,0.055549,0.0123,0.0,1.0,2297.818848
31.845215,-25.877829,-24.684383,2.80218,0.03455,2.80218,0.03455,-19.999857,-20.0,19.912462,12.415943,11.110449,297.614868,13.703279,-0.023679,-0.001514,19.993116,-4.99E-4,0.055924,0.012486,0.0,1.0,2299.294922
32.720676,-25.828577,-24.635132,2.807455,0.034377,2.807455,0.034377,-19.999857,-20.0,19.968775,13.005079,11.40843,297.617035,13.601305,-0.022593,-7.45E-4,20.735321,-4.94E-4,0.056044,0.012515,0.0,1.0,2301.509521
33.303871,-25.794786,-24.601341,2.800742,0.034603,2.800742,0.034603,-19.999857,-20.0,20.00658,13.402535,10.33113,297.6203,13.526618,-0.020977,1.8E-5,21.179464,-4.91E-4,0.056149,0.012407,0.0,1.0,2302.986572
34.181526,-25.743769,-24.550325,2.791448,0.03777,2.791448,0.03777,-19.999857,-20.0,20.057686,14.005598,10.336288,297.627319,13.406526,-0.019707,0.001362,21.128962,-4.94E-4,0.056015,0.012244,0.0,1.0,2305.204346
34.765369,-25.709831,-24.516388,2.796763,0.037844,2.796763,0.037844,-19.999857,-20.0,20.092484,14.412104,10.532743,297.632294,13.322263,-0.018776,0.002153,21.136477,-5.4E-4,0.055829,0.011893,0.0,1.0,2306.684814
35.638638,-25.658682,-24.465237,2.814538,0.032285,2.814538,0.032285,-19.999857,-20.0,20.146999,15.028342,11.614197,297.638123,13.191674,-0.018148,0.002768,21.352057,-5.41E-4,0.055935,0.011644,0.0,1.0,2308.906738
