airspeed_indicator_indicated_speed_kt,altimeter_indicated_altitude_ft,altimeter_pressure_alt_ft,attitude_indicator_indicated_pitch_deg,attitude_indicator_indicated_roll_deg,attitude_indicator_internal_pitch_deg,attitude_indicator_internal_roll_deg,encoder_indicated_altitude_ft,encoder_pressure_alt_ft,gps_indicated_altitude_ft,gps_indicated_ground_speed_kt,gps_indicated_vertical_speed,indicated_heading_deg,magnetic_compass_indicated_heading_deg,slip_skid_ball_indicated_slip_skid,turn_indicator_indicated_turn_rate,vertical_speed_indicator_indicated_speed_fpm,flight_aileron,flight_elevator,flight_rudder,flight_flaps,engine_throttle
75.748932,3080.406494,3081.600098,-1.501763,-0.190903,-1.501763,-0.190903,3080.000244,3080,3187.08667,93.546745,-750.641174,158.662109,176.09787,0.006782,-0.013186,-730.926208,0.002591,-0.030121,0.014437,0,0.3
75.776619,3076.769287,3077.962646,-1.494372,-0.200796,-1.494372,-0.200796,3080.000244,3080,3183.336182,93.394905,-749.563904,158.662476,176.249573,0.00661,-0.011223,-733.076111,0.002727,-0.030035,0.014725,0,0.3
75.793587,3074.343018,3075.536621,-1.488675,-0.201578,-1.488675,-0.201578,3080.000244,3080,3180.838867,93.296638,-748.715271,158.666809,176.362839,0.006906,-0.009311,-734.158997,0.002869,-0.029887,0.014706,0,0.3
75.816872,3070.703613,3071.897217,-1.4799,-0.191626,-1.4799,-0.191626,3070.000244,3070,3177.098877,93.153519,-747.292847,158.674835,176.547852,0.007828,-0.006328,-735.312683,0.00288,-0.029773,0.01449,0,0.3
75.831009,3068.278076,3069.471436,-1.47354,-0.178468,-1.47354,-0.178468,3070.000244,3070,3174.609863,93.06086,-746.273499,158.67865,176.679688,0.00861,-0.004694,-735.798401,0.002738,-0.029598,0.014088,0,0.3
75.850533,3064.642334,3065.835693,-1.464097,-0.153496,-1.464097,-0.153496,3070.000244,3070,3170.882568,92.92585,-744.665527,158.678741,176.887589,0.00976,-0.003317,-736.10437,0.00255,-0.029471,0.013898,0,0.3
75.862404,3062.219727,3063.41333,-1.457365,-0.136163,-1.457365,-0.136163,3060.000244,3060,3168.4021,92.838409,-743.560059,158.674454,177.03154,0.010332,-0.003184,-736.139282,0.002193,-0.029282,0.013893,0,0.3
75.878922,3058.589844,3059.783203,-1.447431,-0.115284,-1.447431,-0.115284,3060.000244,3060,3164.688721,92.710953,-741.860657,158.662598,177.252945,0.010769,-0.003962,-735.892273,0.001945,-0.029147,0.014108,0,0.3
75.889137,3056.172852,3057.366211,-1.440371,-0.106116,-1.440371,-0.106116,3060.000244,3060,3162.217773,92.62838,-740.711182,158.652603,177.402618,0.010765,-0.004842,-735.555176,0.001647,-0.028949,0.0147,0,0.3
75.903389,3052.552246,3053.745605,-1.43004,-0.101265,-1.43004,-0.101265,3050.000244,3050,3158.518799,92.50798,-738.962402,158.638123,177.627365,0.01042,-0.006098,-734.832214,0.001516,-0.028807,0.0152,0,0.3
75.912132,3050.141846,3051.335449,-1.422789,-0.10253,-1.422789,-0.10253,3050.000244,3050,3156.057617,92.42997,-737.790222,158.630508,177.775589,0.010103,-0.006601,-734.226563,0.001447,-0.028601,0.015924,0,0.3
75.924095,3046.532227,3047.725586,-1.412415,-0.108028,-1.412415,-0.108028,3050.000244,3050,3152.373291,92.316208,-736.025208,158.624298,177.992599,0.009681,-0.006519,-733.164185,0.001465,-0.028456,0.016305,0,0.3
75.931221,3044.129639,3045.322998,-1.405299,-0.111606,-1.405299,-0.111606,3050.000244,3050,3149.921875,92.242477,-734.858398,158.623718,178.132095,0.009567,-0.005904,-732.369629,0.001543,-0.028248,0.016615,0,0.3
75.940666,3040.531982,3041.725342,-1.39536,-0.113149,-1.39536,-0.113149,3040.000244,3040,3146.251953,92.134926,-733.128906,158.627029,178.331116,0.009703,-0.004362,-731.073486,0.001594,-0.028106,0.016644,0,0.3
75.946114,3038.137695,3039.331055,-1.388703,-0.110549,-1.388703,-0.110549,3040.000244,3040,3143.810059,92.065193,-732.006165,158.630692,178.455795,0.009998,-0.003159,-730.153015,0.001616,-0.027907,0.016479,0,0.3
75.953163,3034.55249,3035.74585,-1.379569,-0.101058,-1.379569,-0.101058,3040.000244,3040,3140.154297,91.963425,-730.370972,158.635666,178.629257,0.010638,-0.001542,-728.709045,0.001579,-0.027774,0.016296,0,0.3
75.957169,3032.166504,3033.359863,-1.37352,-0.091948,-1.37352,-0.091948,3030.000244,3030,3137.72168,91.897392,-729.326477,158.637405,178.735168,0.011093,-7.87E-04,-727.715576,0.001444,-0.027591,0.016047,0,0.3
75.962372,3028.59375,3029.787354,-1.365261,-0.077279,-1.365261,-0.077279,3030.000244,3030,3134.078857,91.800972,-727.824463,158.636459,178.878616,0.011675,-3.33E-04,-726.197754,0.001314,-0.02747,0.01596,0,0.3
75.965385,3026.216064,3027.409668,-1.359774,-0.0683,-1.359774,-0.0683,3030.000244,3030,3131.654541,91.73838,-726.873169,158.633499,178.963577,0.011915,-4.50E-04,-725.177246,0.001104,-0.027305,0.016007,0,0.3
75.969383,3022.655518,3023.849121,-1.352235,-0.058991,-1.352235,-0.058991,3020.000244,3020,3128.023682,91.646935,-725.510437,158.626785,179.074585,0.012021,-0.001045,-723.648621,9.76E-04,-0.027195,0.016155,0,0.3
75.971725,3020.285645,3021.479248,-1.347205,-0.055842,-1.347205,-0.055842,3020.000244,3020,3125.606689,91.587547,-724.647705,158.621811,179.13739,0.011943,-0.001534,-722.638428,8.43E-04,-0.027045,0.016491,0,0.3
75.974823,3016.736572,3017.930176,-1.340293,-0.05575,-1.340293,-0.05575,3020.000244,3020,3121.986816,91.500755,-723.410706,158.615555,179.214508,0.01169,-0.002079,-721.147217,7.98E-04,-0.026944,0.01674,0,0.3
75.97657,3014.374268,3015.567627,-1.335708,-0.057665,-1.335708,-0.057665,3020.000244,3020,3119.57666,91.444374,-722.627869,158.612976,179.254425,0.011515,-0.002188,-720.17395,7.96E-04,-0.026806,0.017052,0,0.3
75.978729,3010.835693,3012.029053,-1.32949,-0.061328,-1.32949,-0.061328,3010.000244,3010,3115.966553,91.361961,-721.508301,158.612122,179.297043,0.011339,-0.001872,-718.752075,8.24E-04,-0.026714,0.017181,0,0.3
75.97982,3008.47998,3009.673584,-1.32543,-0.063032,-1.32543,-0.063032,3010.000244,3010,3113.562744,91.308411,-720.804504,158.613342,179.314102,0.011334,-0.001389,-717.832397,8.76E-04,-0.02659,0.017224,0,0.3
75.98098,3004.951172,3006.144775,-1.320032,-0.062807,-1.320032,-0.062807,3010.000244,3010,3109.961182,91.230095,-719.808167,158.616791,179.323196,0.011498,-4.45E-04,-716.499329,9.00E-04,-0.026509,0.017163,0,0.3
75.981422,3002.601807,3003.795166,-1.316571,-0.060568,-1.316571,-0.060568,3000.000244,3000,3107.562988,91.179184,-719.189697,158.619354,179.318756,0.0117,1.90E-04,-715.643433,8.97E-04,-0.026401,0.016991,0,0.3
75.981728,2999.082031,3000.275391,-1.312024,-0.0546,-1.312024,-0.0546,3000.000244,3000,3103.969238,91.104698,-718.325562,158.622162,179.297394,0.012066,9.17E-04,-714.411987,8.65E-04,-0.026331,0.016863,0,0.3
75.981712,2996.738037,2997.931396,-1.309129,-0.04963,-1.309129,-0.04963,3000.000244,3000,3101.575928,91.056252,-717.795654,158.622849,179.274124,0.01229,0.001175,-713.62738,7.80E-04,-0.02624,0.016722,0,0.3
75.981583,2993.226807,2994.420166,-1.305319,-0.042575,-1.305319,-0.042575,3000.000244,3000,3097.98877,90.985329,-717.061584,158.621811,179.227051,0.012532,0.001184,-712.45343,7.09E-04,-0.026183,0.016688,0,0.3
75.981354,2990.887695,2992.081055,-1.302874,-0.038864,-1.302874,-0.038864,2990.000244,2990,3095.599365,90.939186,-716.613159,158.619995,179.188431,0.012597,9.90E-04,-711.768738,6.08E-04,-0.026106,0.01674,0,0.3
75.980988,2987.480713,2988.674072,-1.299719,-0.036029,-1.299719,-0.036029,2990.000244,2990,3092.117432,90.873466,-716.008362,158.616592,179.123093,0.01257,5.73E-04,-710.729797,5.55E-04,-0.026057,0.01683,0,0.3
75.980721,2985.145508,2986.339111,-1.297633,-0.035785,-1.297633,-0.035785,2990.000244,2990,3089.731201,90.829453,-715.627441,158.614334,179.072906,0.01249,2.98E-04,-710.143799,5.15E-04,-0.025994,0.017001,0,0.3
75.980263,2981.646484,2982.839844,-1.294854,-0.037523,-1.294854,-0.037523,2980.000244,2980,3086.154541,90.764999,-715.098389,158.612015,178.990814,0.012317,6.30E-05,-709.253418,5.11E-04,-0.025953,0.017113,0,0.3
75.979759,2979.314941,2980.508545,-1.29307,-0.039382,-1.29307,-0.039382,2980.000244,2980,3083.771484,90.723038,-714.77356,158.611496,178.932343,0.01222,7.20E-05,-708.735596,5.36E-04,-0.025897,0.017229,0,0.3
75.978966,2975.820313,2977.013672,-1.290756,-0.041901,-1.290756,-0.041901,2980.000244,2980,3080.19873,90.661568,-714.323059,158.612274,178.840347,0.012139,3.37E-04,-707.991638,5.63E-04,-0.025861,0.017255,0,0.3
75.978363,2973.491943,2974.685547,-1.289313,-0.042836,-1.289313,-0.042836,2980.000244,2980,3077.818115,90.621552,-714.049316,158.613602,178.776962,0.012151,6.33E-04,-707.521423,5.99E-04,-0.025815,0.017216,0,0.3
75.977348,2970.001709,2971.195068,-1.287492,-0.042458,-1.287492,-0.042458,2970.000244,2970,3074.249023,90.562912,-713.674927,158.616058,178.680252,0.012263,0.001131,-706.858215,6.12E-04,-0.025786,0.01715,0,0.3
75.976608,2967.676025,2968.869385,-1.286382,-0.04109,-1.286382,-0.04109,2970.000244,2970,3071.870361,90.524712,-713.451233,158.617538,178.615494,0.012374,0.001421,-706.44519,6.07E-04,-0.02575,0.017027,0,0.3
75.975456,2964.189209,2965.382568,-1.285004,-0.03793,-1.285004,-0.03793,2970.000244,2970,3068.303955,90.468735,-713.150391,158.618866,178.519348,0.01256,0.001685,-705.869629,5.87E-04,-0.025728,0.016953,0,0.3
75.974678,2961.865723,2963.059082,-1.284173,-0.035575,-1.284173,-0.035575,2960.000244,2960,3065.927002,90.432259,-712.973083,158.619003,178.45668,0.012659,0.001725,-705.515076,5.42E-04,-0.0257,0.016887,0,0.3
75.973648,2958.382568,2959.575928,-1.283136,-0.032692,-1.283136,-0.032692,2960.000244,2960,3062.362793,90.378784,-712.736938,158.618118,178.366043,0.012743,0.001595,-704.978638,5.08E-04,-0.025683,0.01688,0,0.3
75.972916,2956.060547,2957.25415,-1.282501,-0.031523,-1.282501,-0.031523,2960.000244,2960,3059.987305,90.343933,-712.598083,158.617035,178.308517,0.012747,0.001426,-704.701477,4.67E-04,-0.025663,0.016924,0,0.3
75.971893,2952.578857,2953.772461,-1.281698,-0.031291,-1.281698,-0.031291,2950.000244,2950,3056.424805,90.292831,-712.412354,158.61528,178.227524,0.012683,0.001151,-704.312988,4.50E-04,-0.02565,0.016978,0,0.3
75.97126,2950.258301,2951.451904,-1.281203,-0.031996,-1.281203,-0.031996,2950.000244,2950,3054.050293,90.259521,-712.302368,158.614334,178.17749,0.012616,0.001008,-704.073669,4.47E-04,-0.025634,0.017066,0,0.3
75.970459,2946.779053,2947.972412,-1.280586,-0.033838,-1.280586,-0.033838,2950.000244,2950,3050.489258,90.210678,-712.15387,158.613663,178.109055,0.012509,9.24E-04,-703.699768,4.57E-04,-0.025624,0.017113,0,0.3
75.969849,2944.459473,2945.652832,-1.280216,-0.035193,-1.280216,-0.035193,2950.000244,2950,3048.115479,90.178848,-712.065613,158.613815,178.068115,0.012459,9.65E-04,-703.520935,4.83E-04,-0.025612,0.017147,0,0.3
75.968964,2940.980713,2942.174072,-1.279783,-0.036687,-1.279783,-0.036687,2940.000244,2940,3044.55542,90.132149,-711.947327,158.614777,178.014145,0.012434,0.001146,-703.268982,5.03E-04,-0.025604,0.017139,0,0.3
75.968384,2938.661865,2939.855225,-1.279546,-0.037116,-1.279546,-0.037116,2940.000244,2940,3042.182373,90.101715,-711.878235,158.615723,177.983307,0.012453,0.001311,-703.113525,5.24E-04,-0.025596,0.017091,0,0.3
75.970726,2935.186035,2936.379395,-1.279297,-0.036724,-1.279297,-0.036724,2940.000244,2940,3038.623291,90.05706,-711.787903,158.617126,177.944962,0.012527,0.001547,-702.769958,5.30E-04,-0.025591,0.017044,0,0.3
75.967194,2932.867432,2934.060791,-1.27918,-0.03592,-1.27918,-0.03592,2940.000244,2940,3036.250732,90.027946,-711.736755,158.617828,177.924774,0.012587,0.001659,-702.701721,5.25E-04,-0.025586,0.016974,0,0.3
75.966515,2929.390381,2930.58374,-1.279081,-0.03434,-1.279081,-0.03434,2930.000244,2930,3032.692139,89.985222,-711.671997,158.618256,177.902588,0.012673,0.001718,-702.540771,5.13E-04,-0.025584,0.016939,0,0.3
75.965874,2927.072021,2928.265625,-1.279047,-0.033322,-1.279047,-0.033322,2930.000244,2930,3030.320068,89.957367,-711.636169,158.618118,177.893158,0.012709,0.001682,-702.47876,4.91E-04,-0.025582,0.016917,0,0.3
75.96524,2923.595459,2924.789063,-1.279037,-0.032354,-1.279037,-0.032354,2930.000244,2930,3026.761963,89.916481,-711.591187,158.617401,177.886871,0.012723,0.001546,-702.330078,4.76E-04,-0.025581,0.016924,0,0.3
75.964798,2921.277344,2922.470947,-1.279045,-0.032194,-1.279045,-0.032194,2920.000244,2920,3024.390137,89.889816,-711.56604,158.616745,177.887756,0.012705,0.00143,-702.283936,4.62E-04,-0.025581,0.01696,0,0.3
75.964218,2917.800293,2918.993652,-1.279074,-0.032734,-1.279074,-0.032734,2920.000244,2920,3020.832275,89.850685,-711.533264,158.615875,177.896301,0.012648,0.001276,-702.207703,4.60E-04,-0.025581,0.016993,0,0.3
75.963882,2915.482422,2916.675781,-1.279103,-0.033472,-1.279103,-0.033472,2920.000244,2920,3018.460449,89.825157,-711.514038,158.615494,177.906525,0.012604,0.001212,-702.156738,4.68E-04,-0.025581,0.017036,0,0.3
75.963959,2912.010986,2913.204346,-1.27916,-0.034773,-1.27916,-0.034773,2910.000244,2910,3014.903076,89.787697,-711.48761,158.615417,177.928055,0.012548,0.001198,-701.677307,4.78E-04,-0.025582,0.017056,0,0.3
75.963799,2909.691895,2910.885498,-1.279211,-0.035563,-1.279211,-0.035563,2910.000244,2910,3012.531494,89.76326,-711.47168,158.615662,177.946182,0.012527,0.00124,-701.813477,4.97E-04,-0.025583,0.017059,0,0.3
75.963249,2906.213623,2907.406982,-1.279305,-0.036277,-1.279305,-0.036277,2910.000244,2910,3008.974121,89.727394,-711.44989,158.616348,177.978378,0.012527,0.001353,-701.919556,5.08E-04,-0.025584,0.017047,0,0.3
75.962921,2903.89502,2905.088379,-1.279384,-0.036388,-1.279384,-0.036388,2910.000244,2910,3006.602783,89.703995,-711.43689,158.616882,178.002792,0.012545,0.001439,-701.948547,5.18E-04,-0.025586,0.017013,0,0.3
75.962486,2900.416748,2901.610352,-1.279516,-0.036015,-1.279516,-0.036015,2900.000244,2900,3003.045654,89.66964,-711.419617,158.617538,178.043167,0.01259,0.00154,-701.956055,5.20E-04,-0.025588,0.016986,0,0.3
75.962227,2898.098145,2899.291504,-1.279617,-0.035535,-1.279617,-0.035535,2900.000244,2900,3000.674072,89.647232,-711.409546,158.617798,178.072174,0.012621,0.001574,-701.947144,5.15E-04,-0.02559,0.016953,0,0.3
75.961899,2894.620117,2895.813477,-1.279767,-0.034755,-1.279767,-0.034755,2900.000244,2900,2997.117188,89.614319,-711.396118,158.617798,178.118149,0.012658,0.001562,-701.923767,5.08E-04,-0.025592,0.01694,0,0.3
75.961716,2892.30127,2893.494629,-1.279872,-0.034344,-1.279872,-0.034344,2890.000244,2890,2994.74585,89.59285,-711.387939,158.617569,178.15004,0.012668,0.001517,-701.905579,4.96E-04,-0.025595,0.01694,0,0.3
75.961617,2888.82373,2890.01709,-1.280014,-0.034116,-1.280014,-0.034116,2890.000244,2890,2991.188965,89.561317,-711.375854,158.61705,178.199066,0.01266,0.00142,-701.83313,4.91E-04,-0.025597,0.016952,0,0.3
75.961487,2886.504639,2887.697998,-1.280106,-0.034243,-1.280106,-0.034243,2890.000244,2890,2988.817627,89.540733,-711.367249,158.616669,178.232132,0.012642,0.001353,-701.836914,4.87E-04,-0.0256,0.016978,0,0.3
75.961357,2883.025635,2884.219238,-1.280225,-0.034795,-1.280225,-0.034795,2890.000244,2890,2985.260986,89.510513,-711.353271,158.616241,178.281647,0.012604,0.001279,-701.833313,4.89E-04,-0.025602,0.016997,0,0.3
75.961296,2880.706543,2881.899902,-1.2803,-0.035301,-1.2803,-0.035301,2880.000244,2880,2982.889648,89.490791,-711.342957,158.616104,178.31424,0.012581,0.001258,-701.827637,4.97E-04,-0.025604,0.017018,0,0.3
75.961334,2877.228027,2878.421387,-1.280398,-0.036036,-1.280398,-0.036036,2880.000244,2880,2979.333008,89.461823,-711.325562,158.616165,178.361862,0.012556,0.001271,-701.769714,5.04E-04,-0.025606,0.017025,0,0.3
75.961288,2874.908203,2876.101807,-1.280464,-0.036412,-1.280464,-0.036412,2880.000244,2880,2976.961914,89.442917,-711.312927,158.616364,178.392456,0.01255,0.001305,-701.783752,5.15E-04,-0.025608,0.017022,0,0.3
75.96125,2871.428711,2872.62207,-1.280554,-0.036656,-1.280554,-0.036656,2870.000244,2870,2973.405518,89.415146,-711.292542,158.616745,178.436096,0.012559,0.001372,-701.792419,5.20E-04,-0.025609,0.017012,0,0.3
75.961227,2869.108643,2870.302246,-1.280615,-0.036611,-1.280615,-0.036611,2870.000244,2870,2971.034424,89.397011,-711.278137,158.617004,178.463455,0.012573,0.001414,-701.792908,5.24E-04,-0.025611,0.016993,0,0.3
75.961349,2865.629395,2866.822754,-1.280698,-0.036296,-1.280698,-0.036296,2870.000244,2870,2967.478271,89.370377,-711.255554,158.617233,178.501511,0.0126,0.001453,-701.745178,5.23E-04,-0.025612,0.01698,0,0.3
75.961304,2863.309082,2864.502686,-1.280753,-0.036006,-1.280753,-0.036006,2870.000244,2870,2965.107422,89.352989,-711.240051,158.617279,178.524719,0.012616,0.001457,-701.761047,5.19E-04,-0.025614,0.016969,0,0.3
75.961693,2859.831299,2861.024902,-1.280821,-0.035625,-1.280821,-0.035625,2860.000244,2860,2961.55127,89.327438,-711.215454,158.617126,178.556015,0.01263,0.00143,-701.583374,5.14E-04,-0.025615,0.016966,0,0.3
75.961662,2857.510254,2858.703857,-1.280861,-0.035473,-1.280861,-0.035473,2860.000244,2860,2959.180664,89.310753,-711.198181,158.616928,178.574432,0.01263,0.001397,-701.669312,5.09E-04,-0.025616,0.016974,0,0.3
75.961746,2854.029541,2855.223145,-1.280904,-0.035482,-1.280904,-0.035482,2860.000244,2860,2955.624512,89.28624,-711.170715,158.616577,178.598236,0.01262,0.001339,-701.694946,5.07E-04,-0.025617,0.016984,0,0.3
75.961754,2851.708496,2852.901855,-1.280925,-0.035634,-1.280925,-0.035634,2850.000244,2850,2953.25415,89.270226,-711.151123,158.616364,178.611511,0.012607,0.001306,-701.74054,5.07E-04,-0.025618,0.017001,0,0.3
75.9618,2848.226807,2849.420166,-1.280941,-0.036009,-1.280941,-0.036009,2850.000244,2850,2949.698486,89.246689,-711.119812,158.61615,178.627472,0.012587,0.001278,-701.77356,5.09E-04,-0.025618,0.017012,0,0.3
75.961845,2845.905518,2847.098877,-1.280944,-0.036293,-1.280944,-0.036293,2850.000244,2850,2947.328125,89.231316,-711.097534,158.616119,178.635468,0.012576,0.001276,-701.780151,5.14E-04,-0.025619,0.017023,0,0.3
75.962311,2842.425781,2843.619141,-1.280941,-0.036641,-1.280941,-0.036641,2840.000244,2840,2943.772705,89.208725,-711.062256,158.616196,178.6436,0.012568,0.001296,-701.635071,5.18E-04,-0.025619,0.017024,0,0.3
75.962242,2840.104004,2841.297363,-1.280934,-0.036779,-1.280934,-0.036779,2840.000244,2840,2941.402588,89.193962,-711.037659,158.616302,178.646469,0.012569,0.001319,-701.690247,5.23E-04,-0.025619,0.01702,0,0.3
75.962288,2836.621338,2837.814941,-1.280919,-0.0368,-1.280919,-0.0368,2840.000244,2840,2937.847412,89.172264,-710.99939,158.616486,178.647171,0.012579,0.001356,-701.730103,5.25E-04,-0.025619,0.017015,0,0.3
75.962341,2834.299805,2835.493164,-1.280905,-0.036708,-1.280905,-0.036708,2840.000244,2840,2935.477539,89.158089,-710.973083,158.616577,178.645309,0.012589,0.001375,-701.737793,5.26E-04,-0.025618,0.017006,0,0.3
75.962524,2830.817627,2832.01123,-1.280879,-0.036476,-1.280879,-0.036476,2830.000244,2830,2931.922607,89.137238,-710.932678,158.616623,178.639328,0.012604,0.001387,-701.684692,5.24E-04,-0.025618,0.017001,0,0.3
75.962585,2828.49585,2829.689209,-1.280857,-0.036309,-1.280857,-0.036309,2830.000244,2830,2929.552979,89.123619,-710.90509,158.616577,178.633347,0.012612,0.001383,-701.695129,5.21E-04,-0.025618,0.016999,0,0.3
75.962685,2825.012939,2826.206299,-1.280818,-0.036131,-1.280818,-0.036131,2830.000244,2830,2925.998535,89.103577,-710.862732,158.616409,178.621704,0.012616,0.00136,-701.691772,5.19E-04,-0.025617,0.017001,0,0.3
75.962769,2822.690918,2823.884277,-1.280784,-0.036085,-1.280784,-0.036085,2820.000244,2820,2923.62915,89.090485,-710.833618,158.616257,178.612335,0.012615,0.00134,-701.681396,5.16E-04,-0.025616,0.01701,0,0.3
75.96302,2819.208496,2820.401855,-1.280727,-0.03615,-1.280727,-0.03615,2820.000244,2820,2920.074951,89.07122,-710.788879,158.616043,178.596191,0.012607,0.00131,-701.613342,5.16E-04,-0.025616,0.017017,0,0.3
75.963097,2816.88623,2818.07959,-1.280682,-0.036262,-1.280682,-0.036262,2820.000244,2820,2917.705811,89.058624,-710.75824,158.615921,178.584244,0.0126,0.001297,-701.615845,5.16E-04,-0.025615,0.017028,0,0.3
75.963234,2813.402832,2814.596191,-1.28061,-0.036476,-1.28061,-0.036476,2820.000244,2820,2914.1521,89.040092,-710.710999,158.615829,178.56488,0.01259,0.00129,-701.604736,5.18E-04,-0.025614,0.017034,0,0.3
75.963341,2811.080566,2812.273926,-1.280555,-0.036614,-1.280555,-0.036614,2810.000244,2810,2911.783203,89.027977,-710.678833,158.615814,178.551193,0.012587,0.001294,-701.590942,5.21E-04,-0.025612,0.017039,0,0.3
75.963593,2807.597656,2808.791016,-1.280473,-0.03675,-1.280473,-0.03675,2810.000244,2810,2908.229736,89.010147,-710.629456,158.61586,178.529861,0.012586,0.001312,-701.516785,5.23E-04,-0.025611,0.01704,0,0.3
75.963684,2805.275146,2806.468506,-1.280414,-0.036779,-1.280414,-0.036779,2810.000244,2810,2905.861084,88.998489,-710.595947,158.615921,178.515305,0.012589,0.001326,-701.518005,5.25E-04,-0.025609,0.017037,0,0.3
75.963905,2801.791748,2802.985352,-1.280327,-0.036724,-1.280327,-0.036724,2800.000244,2800,2902.30835,88.981331,-710.545166,158.615982,178.493271,0.012598,0.001346,-701.470886,5.25E-04,-0.025608,0.017034,0,0.3
75.963989,2799.469238,2800.662598,-1.280264,-0.03664,-1.280264,-0.03664,2800.000244,2800,2899.939941,88.9701,-710.510986,158.615997,178.478638,0.012604,0.001353,-701.472595,5.25E-04,-0.025607,0.017031,0,0.3
75.964127,2795.985107,2797.178467,-1.280172,-0.03649,-1.280172,-0.03649,2800.000244,2800,2896.387451,88.953575,-710.459229,158.615967,178.457092,0.012612,0.001354,-701.458862,5.23E-04,-0.025605,0.01703,0,0.3
75.964226,2793.662354,2794.855713,-1.280105,-0.036401,-1.280105,-0.036401,2800.000244,2800,2894.019287,88.942757,-710.424377,158.615891,178.443161,0.012616,0.001348,-701.442566,5.21E-04,-0.025603,0.017032,0,0.3
75.964378,2790.177979,2791.371582,-1.280006,-0.036328,-1.280006,-0.036328,2790.000244,2790,2890.467285,88.926834,-710.371643,158.615753,178.423172,0.012617,0.001333,-701.411743,5.20E-04,-0.025602,0.017036,0,0.3
75.958214,2786.791748,2787.985107,-1.279901,-0.036338,-1.279901,-0.036338,2790.000244,2790,2887.01416,88.911682,-710.319885,158.615616,178.405045,0.012614,0.001318,-701.272766,5.19E-04,-0.0256,0.017043,0,0.3
75.964554,2784.2771,2785.470703,-1.279824,-0.036392,-1.279824,-0.036392,2790.000244,2790,2884.449219,88.900642,-710.280884,158.615524,178.392563,0.01261,0.001309,-701.135742,5.19E-04,-0.025599,0.017047,0,0.3
75.96534,2782.050781,2783.244385,-1.279749,-0.03646,-1.279749,-0.03646,2780.000244,2780,2882.18042,88.891014,-710.246216,158.615463,178.382294,0.012607,0.001305,-701.174805,5.20E-04,-0.025596,0.017054,0,0.3
75.965202,2778.468506,2779.662109,-1.279632,-0.036574,-1.279632,-0.036574,2780.000244,2780,2878.530762,88.875801,-710.189758,158.615417,178.367447,0.012603,0.001306,-701.260132,5.21E-04,-0.025595,0.017057,0,0.3
75.965271,2776.145264,2777.338623,-1.279551,-0.036633,-1.279551,-0.036633,2780.000244,2780,2876.16333,88.866112,-710.153015,158.615402,178.358994,0.012603,0.001312,-701.265808,5.22E-04,-0.025593,0.017059,0,0.3
75.965385,2772.660156,2773.853516,-1.279436,-0.036671,-1.279436,-0.036671,2770.000244,2770,2872.612793,88.851837,-710.097412,158.615417,178.348114,0.012606,0.001324,-701.251587,5.23E-04,-0.025591,0.01706,0,0.3
75.965469,2770.336914,2771.530273,-1.279355,-0.036661,-1.279355,-0.036661,2770.000244,2770,2870.24585,88.842491,-710.060242,158.615433,178.342117,0.012609,0.001332,-701.232483,5.24E-04,-0.025589,0.017059,0,0.3
75.965599,2766.851807,2768.045166,-1.279239,-0.0366,-1.279239,-0.0366,2770.000244,2770,2866.695801,88.828705,-710.004333,158.615448,178.335052,0.012615,0.001341,-701.195496,5.24E-04,-0.025587,0.017059,0,0.3
75.965698,2764.52832,2765.721924,-1.279157,-0.036541,-1.279157,-0.036541,2770.000244,2770,2864.329102,88.819679,-709.967041,158.615417,178.331619,0.012619,0.001343,-701.167603,5.23E-04,-0.025585,0.017058,0,0.3
75.965843,2761.043457,2762.236816,-1.279039,-0.036457,-1.279039,-0.036457,2760.000244,2760,2860.779297,88.806366,-709.910889,158.615356,178.3284,0.012623,0.001341,-701.123291,5.22E-04,-0.025583,0.017059,0,0.3
75.965942,2758.719971,2759.91333,-1.278957,-0.036416,-1.278957,-0.036416,2760.000244,2760,2858.413086,88.797646,-709.873413,158.615295,178.327499,0.012624,0.001336,-701.093018,5.21E-04,-0.025581,0.017062,0,0.3
75.966095,2755.234863,2756.428223,-1.278836,-0.036395,-1.278836,-0.036395,2760.000244,2760,2854.86377,88.784782,-709.817078,158.615204,178.327988,0.012624,0.001327,-701.047424,5.20E-04,-0.025579,0.017065,0,0.3
75.966202,2752.911377,2754.104736,-1.278751,-0.036406,-1.278751,-0.036406,2760.000244,2760,2852.497803,88.776352,-709.779419,158.615128,178.329483,0.012623,0.001322,-701.01709,5.20E-04,-0.025577,0.01707,0,0.3
75.96637,2749.426025,2750.619385,-1.278629,-0.036454,-1.278629,-0.036454,2750.000244,2750,2848.949219,88.763916,-709.722778,158.615051,178.333389,0.01262,0.001317,-700.972107,5.20E-04,-0.025575,0.017074,0,0.3
75.966476,2747.102295,2748.295898,-1.278543,-0.036495,-1.278543,-0.036495,2750.000244,2750,2846.583496,88.75576,-709.684937,158.615021,178.337021,0.012619,0.001316,-700.942444,5.21E-04,-0.025573,0.017078,0,0.3
75.966637,2743.616943,2744.810547,-1.278418,-0.036548,-1.278418,-0.036548,2750.000244,2750,2843.035156,88.743721,-709.628052,158.614975,178.343887,0.012619,0.001319,-700.898499,5.21E-04,-0.025571,0.017079,0,0.3
