airspeed_indicator_indicated_speed_kt,altimeter_indicated_altitude_ft,altimeter_pressure_alt_ft,attitude_indicator_indicated_pitch_deg,attitude_indicator_indicated_roll_deg,attitude_indicator_internal_pitch_deg,attitude_indicator_internal_roll_deg,encoder_indicated_altitude_ft,encoder_pressure_alt_ft,gps_indicated_altitude_ft,gps_indicated_ground_speed_kt,gps_indicated_vertical_speed,indicated_heading_deg,magnetic_compass_indicated_heading_deg,slip_skid_ball_indicated_slip_skid,turn_indicator_indicated_turn_rate,vertical_speed_indicator_indicated_speed_fpm,flight_aileron,flight_elevator,flight_rudder,flight_flaps,engine_throttle
92.074753,2092.057373,2093.250732,6.908358,-7.535005,6.908358,-7.535005,2090.000244,2090,2208.33374,97.952431,1072.416748,339.73053,22.719805,-0.186599,-0.475284,1067.817993,0.031375,0.137909,-0.1,0,1
92.049789,2095.653076,2096.84668,6.919693,-7.985854,6.919693,-7.985854,2100.000244,2100,2211.906494,97.944893,1071.156006,339.731598,22.95577,-0.179028,-0.458065,1067.805054,0.034551,0.13805,-0.1,0,1
92.020584,2101.042969,2102.236328,6.921028,-8.445818,6.921028,-8.445818,2100.000244,2100,2217.254883,97.928818,1068.030884,339.735138,23.403271,-0.160093,-0.447888,1067.614868,0.038028,0.138394,-0.1,0,1
92.004425,2104.63208,2105.825439,6.903324,-8.649526,6.903324,-8.649526,2100.000244,2100,2220.809814,97.915131,1064.904663,339.738037,23.760929,-0.147473,-0.456361,1067.325806,0.039611,0.138485,-0.1,0,1
91.980713,2110.006348,2111.199951,6.853975,-8.912125,6.853975,-8.912125,2110.000244,2110,2226.119385,97.890396,1058.885376,339.742004,24.375175,-0.13553,-0.492322,1066.534302,0.041188,0.138066,-0.1,0,1
91.962471,2113.580811,2114.77417,6.814499,-9.105533,6.814499,-9.105533,2110.000244,2110,2229.641357,97.871086,1054.561279,339.743805,24.827824,-0.134117,-0.527607,1065.698975,0.042023,0.137447,-0.1,0,1
91.929092,2118.926025,2120.119629,6.751425,-9.478842,6.751425,-9.478842,2120.000244,2120,2234.897949,97.8377,1048.274048,339.744873,25.5555,-0.141425,-0.5866,1063.914063,0.04336,0.13629,-0.1,0,1
91.903191,2122.477295,2123.670898,6.71817,-9.784265,6.71817,-9.784265,2120.000244,2120,2238.385498,97.812302,1044.644043,339.744629,26.064232,-0.150558,-0.623704,1062.36438,0.044489,0.135418,-0.1,0,1
91.862617,2127.784668,2128.978027,6.676789,-10.304637,6.676789,-10.304637,2130.000244,2130,2243.596924,97.769127,1040.081421,339.743347,26.849548,-0.165959,-0.668098,1059.563354,0.046592,0.134363,-0.1,0,1
91.836845,2131.30957,2132.50293,6.661331,-10.658544,6.661331,-10.658544,2130.000244,2130,2247.059082,97.736809,1037.483398,339.742371,27.381454,-0.174733,-0.688468,1057.439941,0.048225,0.133761,-0.1,0,1
91.803207,2136.578125,2137.771484,6.646776,-11.157325,6.646776,-11.157325,2140.000244,2140,2252.237305,97.682907,1033.904297,339.741302,28.182243,-0.182815,-0.706743,1053.987305,0.050755,0.133227,-0.1,0,1
91.784813,2140.078125,2141.271729,6.642286,-11.439806,6.642286,-11.439806,2140.000244,2140,2255.679443,97.643372,1031.439697,339.741089,28.712795,-0.184288,-0.713526,1051.566162,0.05238,0.133004,-0.1,0,1
91.762947,2145.310547,2146.503906,6.633237,-11.78222,6.633237,-11.78222,2140.000244,2140,2260.82666,97.578804,1027.399292,339.741577,29.494169,-0.181755,-0.72174,1047.820679,0.054475,0.132846,-0.1,0,1
91.75148,2148.786865,2149.980225,6.622899,-11.955363,6.622899,-11.955363,2150.000244,2150,2264.246094,97.532372,1024.350708,339.74234,29.999382,-0.178193,-0.728892,1045.264038,0.055619,0.132738,-0.1,0,1
91.737305,2153.983154,2155.176514,6.597276,-12.163131,6.597276,-12.163131,2150.000244,2150,2269.35498,97.457268,1019.293762,339.743774,30.722145,-0.172723,-0.745421,1041.335449,0.05693,0.132458,-0.1,0,1
91.728851,2157.43457,2158.628174,6.574013,-12.284278,6.574013,-12.284278,2160.000244,2160,2272.746338,97.403084,1015.695679,339.74469,31.173519,-0.170234,-0.760599,1038.640625,0.057617,0.131946,-0.1,0,1
91.716049,2162.592041,2163.7854,6.537621,-12.466464,6.537621,-12.466464,2160.000244,2160,2277.811035,97.317253,1010.395752,339.745728,31.792776,-0.169291,-0.788016,1034.460815,0.058497,0.13148,-0.1,0,1
91.706848,2166.016602,2167.209961,6.51368,-12.597014,6.51368,-12.597014,2170.000244,2170,2281.17334,97.257011,1007.161804,339.746094,32.160477,-0.170609,-0.807562,1031.580444,0.05907,0.130994,-0.1,0,1
91.692299,2171.132813,2172.326172,6.478189,-12.815892,6.478189,-12.815892,2170.000244,2170,2286.19751,97.162048,1002.652954,339.746185,32.634441,-0.174646,-0.83548,1027.14624,0.059986,0.130274,-0.1,0,1
91.682594,2174.530029,2175.723389,6.458393,-12.973128,6.458393,-12.973128,2170.000244,2170,2289.534912,97.095657,999.878662,339.739655,32.894001,-0.177874,-0.851761,1024.138062,0.061028,0.129564,-0.1,0,1
91.668793,2179.606201,2180.799561,6.439948,-13.208536,6.439948,-13.208536,2180.000244,2180,2294.524658,96.991425,996.282654,338.927948,33.19268,-0.182222,-0.871634,1019.595947,0.061777,0.129168,-0.1,0,1
91.660599,2182.977539,2184.171143,6.42978,-13.359378,6.42978,-13.359378,2180.000244,2180,2297.842041,96.918839,994.205322,338.361755,33.328941,-0.184192,-0.881879,1016.582764,0.062898,0.128799,-0.1,0,1
91.650368,2188.01709,2189.210449,6.417731,-13.559508,6.417731,-13.559508,2190.000244,2190,2302.805176,96.805367,991.154114,337.51825,33.436394,-0.185439,-0.894012,1012.143433,0.063616,0.128596,-0.1,0,1
91.644989,2191.365479,2192.559082,6.409309,-13.674884,6.409309,-13.674884,2190.000244,2190,2306.105469,96.726715,989.108215,336.954376,33.442486,-0.18523,-0.901023,1009.259033,0.064569,0.128355,-0.1,0,1
91.638771,2196.372314,2197.565674,6.396142,-13.817945,6.396142,-13.817945,2200.000244,2200,2311.042969,96.604362,985.959412,336.096375,33.352562,-0.183991,-0.911603,1005.060913,0.065118,0.128186,-0.1,0,1
91.635559,2199.699707,2200.893066,6.385061,-13.899415,6.385061,-13.899415,2200.000244,2200,2314.325928,96.519958,983.835876,335.512695,33.226524,-0.182988,-0.919372,1002.34729,0.0658,0.127923,-0.1,0,1
91.631477,2204.675537,2205.869141,6.367157,-14.00734,6.367157,-14.00734,2200.000244,2200,2319.236816,96.389198,980.66571,334.616974,32.938931,-0.181911,-0.932495,998.395813,0.066188,0.127701,-0.1,0,1
91.628967,2207.983154,2209.176514,6.35341,-14.076683,6.35341,-14.076683,2210.000244,2210,2322.502197,96.299324,978.615356,334.007965,32.682308,-0.181711,-0.942001,995.834595,0.066702,0.127343,-0.1,0,1
91.625153,2212.929688,2214.123047,6.334704,-14.181184,6.334704,-14.181184,2210.000244,2210,2327.387695,96.160522,975.727234,333.080841,32.20232,-0.182284,-0.95667,992.09552,0.067032,0.127068,-0.1,0,1
91.622559,2216.218018,2217.411377,6.322275,-14.254068,6.322275,-14.254068,2220.000244,2220,2330.636963,96.065361,973.976379,332.457794,31.820875,-0.183113,-0.966108,989.671631,0.067529,0.126694,-0.1,0,1
91.618683,2221.136963,2222.330566,6.307674,-14.365121,6.307674,-14.365121,2220.000244,2220,2335.500488,95.918739,971.601013,331.520386,31.160898,-0.184668,-0.979042,986.147644,0.067877,0.126446,-0.1,0,1
91.616272,2224.407715,2225.601074,6.298887,-14.439577,6.298887,-14.439577,2220.000244,2220,2338.736816,95.818428,970.19281,330.895996,30.665497,-0.185656,-0.986546,983.880493,0.068405,0.126153,-0.1,0,1
91.613159,2229.301758,2230.495117,6.289054,-14.545127,6.289054,-14.545127,2230.000244,2230,2343.582764,95.664207,968.244385,329.960571,29.845486,-0.186771,-0.996161,980.61792,0.06876,0.125978,-0.1,0,1
91.611526,2232.556885,2233.750244,6.282954,-14.610538,6.282954,-14.610538,2230.000244,2230,2346.808105,95.558929,967.042175,329.337311,29.251534,-0.187166,-1.001653,978.541443,0.069263,0.125781,-0.1,0,1
91.609802,2237.428955,2238.622314,6.27508,-14.696962,6.27508,-14.696962,2240.000244,2240,2351.638672,95.397415,965.2948,328.399933,28.29698,-0.18728,-1.009063,975.580627,0.069574,0.125659,-0.1,0,1
91.6091,2240.67041,2241.86377,6.269344,-14.748012,6.269344,-14.748012,2240.000244,2240,2354.854492,95.287407,964.163879,327.771973,27.622576,-0.187123,-1.01376,973.708862,0.069986,0.125502,-0.1,0,1
91.608528,2245.522949,2246.716309,6.260834,-14.814808,6.260834,-14.814808,2250.000244,2250,2359.670898,95.118996,962.495361,326.823059,26.561522,-0.186774,-1.020864,971.047974,0.070229,0.125387,-0.1,0,1
91.608231,2248.750977,2249.944336,6.254924,-14.854838,6.254924,-14.854838,2250.000244,2250,2362.877441,95.004532,961.437805,326.185303,25.825609,-0.18659,-1.025749,969.319275,0.070446,0.125273,-0.1,0,1
91.608147,2253.586182,2254.779541,6.244989,-14.912108,6.244989,-14.912108,2250.000244,2250,2367.680664,94.829636,959.894409,325.22171,24.68644,-0.186534,-1.033229,966.951233,0.070737,0.125098,-0.1,0,1
91.608139,2256.803955,2257.997314,6.238385,-14.949468,6.238385,-14.949468,2260.000244,2260,2370.878662,94.71096,958.900391,324.575439,23.907797,-0.186661,-1.038209,965.446838,0.07101,0.1249,-0.1,0,1
91.607994,2261.621826,2262.815186,6.230425,-15.00446,6.230425,-15.00446,2260.000244,2260,2375.669434,94.529938,957.55835,323.601624,22.718357,-0.187068,-1.045447,963.244751,0.071188,0.124768,-0.1,0,1
91.607979,2264.829346,2266.022949,6.225231,-15.041229,6.225231,-15.041229,2260.000244,2260,2378.860107,94.407295,956.770325,322.950897,21.915258,-0.187415,-1.049931,961.899109,0.07145,0.124609,-0.1,0,1
91.608009,2269.633789,2270.827148,6.218894,-15.094619,6.218894,-15.094619,2270.000244,2270,2383.641113,94.220482,955.685486,321.97348,20.702356,-0.187939,-1.056028,959.976074,0.071625,0.124505,-0.1,0,1
91.608109,2272.832275,2274.025635,6.21493,-15.128997,6.21493,-15.128997,2270.000244,2270,2386.825439,94.094086,955.02301,321.321442,19.89213,-0.188222,-1.059645,958.760071,0.071879,0.124378,-0.1,0,1
91.608452,2277.623535,2278.817139,6.21022,-15.176509,6.21022,-15.176509,2280.000244,2280,2391.598145,93.901833,954.091003,320.342316,18.680626,-0.1885,-1.064511,957.037048,0.072043,0.124299,-0.1,0,1
91.60881,2280.813965,2282.007324,6.207112,-15.205721,6.207112,-15.205721,2280.000244,2280,2394.777344,93.771935,953.511292,319.68866,17.878881,-0.188579,-1.067462,955.9552,0.072269,0.124204,-0.1,0,1
91.609543,2285.593994,2286.787354,6.202926,-15.244807,6.202926,-15.244807,2290.000244,2290,2399.542725,93.574615,952.674377,318.705811,16.690384,-0.188586,-1.071633,954.42981,0.072408,0.124142,-0.1,0,1
91.610138,2288.7771,2289.970703,6.199905,-15.268552,6.199905,-15.268552,2290.000244,2290,2402.717529,93.441483,952.139465,318.048767,15.91015,-0.188549,-1.074321,953.474915,0.072594,0.124059,-0.1,0,1
91.61113,2293.547119,2294.740723,6.195673,-15.300785,6.195673,-15.300785,2290.000244,2290,2407.476074,93.23951,951.365906,317.059998,14.761909,-0.188506,-1.078306,952.129272,0.072707,0.123998,-0.1,0,1
91.611824,2296.724121,2297.91748,6.192647,-15.321036,6.192647,-15.321036,2300.000244,2300,2410.646484,93.103409,950.877686,316.398834,14.013084,-0.188509,-1.080928,951.28595,0.072861,0.123913,-0.1,0,1
91.612862,2301.485107,2302.678467,6.188614,-15.349739,6.188614,-15.349739,2300.000244,2300,2415.39917,92.897179,950.18811,315.404358,12.91752,-0.18859,-1.084785,950.095398,0.072957,0.123853,-0.1,0,1
91.613556,2304.65625,2305.849609,6.185893,-15.368438,6.185893,-15.368438,2300.000244,2300,2418.565674,92.758369,949.764099,314.740021,12.206782,-0.188688,-1.08725,949.348083,0.073094,0.123772,-0.1,0,1
91.614571,2309.408936,2310.602295,6.182513,-15.395408,6.182513,-15.395408,2310.000244,2310,2423.312988,92.548264,949.17511,313.741913,11.171575,-0.188875,-1.090733,948.292542,0.073183,0.123718,-0.1,0,1
91.61525,2312.574951,2313.768311,6.180348,-15.412934,6.180348,-15.412934,2310.000244,2310,2426.476318,92.407005,948.816956,313.075836,10.502533,-0.189004,-1.092875,947.63031,0.073311,0.12365,-0.1,0,1
91.616295,2317.320557,2318.513916,6.177744,-15.437692,6.177744,-15.437692,2320.000244,2320,2431.218994,92.19342,948.316284,312.075775,9.530904,-0.189173,-1.095815,946.696594,0.073395,0.123607,-0.1,0,1
91.61702,2320.481934,2321.675293,6.176072,-15.453314,6.176072,-15.453314,2320.000244,2320,2434.379639,92.049973,948.006836,311.4086,8.904282,-0.189254,-1.097602,946.112122,0.073513,0.123555,-0.1,0,1
91.618156,2325.220947,2326.414307,6.17397,-15.474715,6.17397,-15.474715,2320.000244,2320,2439.118408,91.833305,947.564087,310.406799,7.995238,-0.189329,-1.100077,945.289429,0.073587,0.123521,-0.1,0,1
91.618958,2328.378174,2329.571533,6.172541,-15.487902,6.172541,-15.487902,2330.000244,2330,2442.276367,91.687927,947.283325,309.73822,7.409031,-0.18935,-1.10162,944.775024,0.073689,0.123479,-0.1,0,1
91.620201,2333.111328,2334.304688,6.170626,-15.505779,6.170626,-15.505779,2330.000244,2330,2447.011719,91.468575,946.875488,308.734039,6.55765,-0.18936,-1.103829,944.050598,0.073752,0.123451,-0.1,0,1
91.621056,2336.264893,2337.458496,6.169278,-15.51684,6.169278,-15.51684,2340.000244,2340,2450.167725,91.321548,946.614624,308.06369,6.00737,-0.189362,-1.105248,943.596741,0.073837,0.123413,-0.1,0,1
91.622345,2340.99292,2342.186279,6.167465,-15.532116,6.167465,-15.532116,2340.000244,2340,2454.899658,91.09993,946.237366,307.056763,5.20527,-0.189379,-1.107313,942.955627,0.07389,0.123386,-0.1,0,1
91.623207,2344.143066,2345.33667,6.166217,-15.541805,6.166217,-15.541805,2340.000244,2340,2458.053467,90.951523,945.998413,306.384705,4.684346,-0.189403,-1.108639,942.55249,0.073962,0.123349,-0.1,0,1
91.624504,2348.866211,2350.05957,6.164616,-15.555502,6.164616,-15.555502,2350.000244,2350,2462.782471,90.728035,945.656738,305.375488,3.920412,-0.189459,-1.110544,941.980835,0.074009,0.123324,-0.1,0,1
91.625366,2352.013428,2353.206787,6.163564,-15.564316,6.163564,-15.564316,2350.000244,2350,2465.934326,90.578522,945.442261,304.702148,3.420724,-0.189505,-1.111741,941.620178,0.074074,0.123292,-0.1,0,1
91.626663,2356.731934,2357.925293,6.162277,-15.576787,6.162277,-15.576787,2360.000244,2360,2470.660645,90.353569,945.135742,303.691406,2.681937,-0.189578,-1.113418,941.107422,0.074116,0.123271,-0.1,0,1
91.627533,2359.876221,2361.06958,6.161454,-15.584731,6.161454,-15.584731,2360.000244,2360,2473.810791,90.203209,944.942261,303.017212,2.194371,-0.189621,-1.114453,940.783264,0.074175,0.123246,-0.1,0,1
91.628853,2364.590576,2365.783936,6.160451,-15.595764,6.160451,-15.595764,2360.000244,2360,2478.534912,89.977203,944.662109,302.005371,1.482619,-0.189673,-1.115889,940.321655,0.074213,0.123229,-0.1,0,1
91.629753,2367.732178,2368.925537,6.159798,-15.602648,6.159798,-15.602648,2370.000244,2370,2481.68335,89.826279,944.482056,301.330444,1.026505,-0.189697,-1.116777,940.029236,0.074266,0.123209,-0.1,0,1
91.631134,2372.442627,2373.635986,6.158967,-15.612041,6.158967,-15.612041,2370.000244,2370,2486.405029,89.599617,944.217163,300.317474,0.363126,-0.189719,-1.118026,939.611633,0.074298,0.123196,-0.1,0,1
91.632072,2375.581787,2376.775146,6.158405,-15.617839,6.158405,-15.617839,2380.000244,2380,2489.552246,89.448387,944.044434,299.641754,359.930664,-0.189726,-1.118812,939.34613,0.074343,0.123179,-0.1,0,1
91.633499,2380.288574,2381.482178,6.157666,-15.62575,6.157666,-15.62575,2380.000244,2380,2494.271729,89.221489,943.788696,298.627533,359.289673,-0.189735,-1.119938,938.965332,0.074371,0.123168,-0.1,0,1
91.634468,2383.425293,2384.618896,6.157161,-15.630674,6.157161,-15.630674,2380.000244,2380,2497.41748,89.070236,943.621582,298.289276,358.863403,-0.189742,-1.120656,938.721863,0.074408,0.123153,-0.1,0,1
91.635941,2388.128906,2389.322266,6.156511,-15.637489,6.156511,-15.637489,2390.000244,2390,2502.13501,88.843498,943.374451,298.289307,358.218689,-0.189757,-1.121686,938.370667,0.074432,0.123143,-0.1,0,1
91.636932,2391.263184,2392.456787,6.15608,-15.641794,6.15608,-15.641794,2390.000244,2390,2505.279297,88.69249,943.213257,298.289307,357.781433,-0.18977,-1.122339,938.144836,0.074464,0.12313,-0.1,0,1
91.638443,2395.963379,2397.156738,6.155553,-15.647812,6.155553,-15.647812,2400.000244,2400,2509.994629,88.466324,942.975525,298.289307,357.107971,-0.189794,-1.123265,937.817261,0.074485,0.123122,-0.1,0,1
91.639465,2399.095703,2400.289063,6.15522,-15.651622,6.15522,-15.651622,2400.000244,2400,2513.137695,88.315834,942.820129,298.289307,356.643707,-0.189811,-1.123843,937.605591,0.074513,0.123111,-0.1,0,1
91.641022,2403.79248,2404.986084,6.154828,-15.65691,6.154828,-15.65691,2400.000244,2400,2517.851074,88.090637,942.589844,298.289337,355.91864,-0.189835,-1.124652,937.29718,0.074532,0.123104,-0.1,0,1
91.641983,2406.921875,2408.115234,6.154586,-15.660216,6.154586,-15.660216,2410.000244,2410,2520.99292,87.940926,942.438293,298.289337,355.413025,-0.189847,-1.125154,937.048157,0.074557,0.123097,-0.1,0,1
91.643631,2411.615723,2412.809082,6.154304,-15.664731,6.154304,-15.664731,2410.000244,2410,2525.70459,87.717102,942.211853,298.289337,354.616394,-0.189861,-1.125856,936.782104,0.074572,0.123092,-0.1,0,1
91.644753,2414.743896,2415.9375,6.154128,-15.667509,6.154128,-15.667509,2410.000244,2410,2528.844971,87.568443,942.061462,298.289337,354.057251,-0.189867,-1.126294,936.602783,0.074594,0.123086,-0.1,0,1
91.646469,2419.434814,2420.628174,6.153918,-15.671259,6.153918,-15.671259,2420.000244,2420,2533.554688,87.34639,941.835449,298.289368,353.172607,-0.189872,-1.126913,936.333069,0.074607,0.123083,-0.1,0,1
91.647629,2422.560791,2423.754395,6.153786,-15.673553,6.153786,-15.673553,2420.000244,2420,2536.693848,87.199043,941.684753,298.289368,352.550293,-0.189875,-1.127303,936.153625,0.074625,0.123078,-0.1,0,1
91.649422,2427.248535,2428.442139,6.15363,-15.676651,6.15363,-15.676651,2430.000244,2430,2541.401611,86.979164,941.458008,298.289368,351.565094,-0.189878,-1.127859,935.885742,0.074636,0.123076,-0.1,0,1
91.650635,2430.372803,2431.566162,6.153537,-15.678557,6.153537,-15.678557,2430.000244,2430,2544.539551,86.833389,941.306763,298.289368,350.872498,-0.18988,-1.12821,935.708191,0.074651,0.123073,-0.1,0,1
91.652496,2435.057373,2436.250732,6.153441,-15.681149,6.153441,-15.681149,2430.000244,2430,2549.245605,86.616074,941.079346,298.289368,349.778137,-0.189886,-1.128708,935.443604,0.07466,0.123071,-0.1,0,1
91.653763,2438.179443,2439.373047,6.153394,-15.682749,6.153394,-15.682749,2440.000244,2440,2552.382324,86.472137,940.927856,298.289368,349.010895,-0.18989,-1.129021,935.268311,0.074672,0.123069,-0.1,0,1
91.655708,2442.861084,2444.054688,6.153365,-15.68492,6.153365,-15.68492,2440.000244,2440,2557.086426,86.257774,940.700073,298.289398,347.802765,-0.189897,-1.12946,935.006897,0.07468,0.123068,-0.1,0,1
91.657036,2445.981201,2447.174805,6.153367,-15.686249,6.153367,-15.686249,2450.000244,2450,2560.22168,86.115936,940.547913,298.289398,346.959015,-0.189901,-1.129734,934.833496,0.07469,0.123067,-0.1,0,1
91.659073,2450.659912,2451.853271,6.153402,-15.688022,6.153402,-15.688022,2450.000244,2450,2564.923828,85.9049,940.318909,298.289398,345.636169,-0.189906,-1.130115,934.574585,0.074696,0.123067,-0.1,0,1
91.660461,2453.778076,2454.971436,6.153447,-15.689082,6.153447,-15.689082,2450.000244,2450,2568.058105,85.765411,940.165588,298.289398,344.716461,-0.189908,-1.130352,934.402588,0.074705,0.123068,-0.1,0,1
91.662598,2458.453613,2459.647217,6.153535,-15.690461,6.153535,-15.690461,2460.000244,2460,2572.758301,85.558083,939.934204,298.289398,343.281281,-0.18991,-1.130682,934.145325,0.07471,0.123069,-0.1,0,1
91.664055,2461.569824,2462.763184,6.153615,-15.691264,6.153615,-15.691264,2460.000244,2460,2575.891113,85.421196,939.779114,298.289398,342.288177,-0.18991,-1.130889,933.974121,0.074716,0.123071,-0.1,0,1
91.666298,2466.242432,2467.436035,6.153747,-15.69228,6.153747,-15.69228,2470.000244,2470,2580.589355,85.217957,939.544861,298.289398,340.745819,-0.189909,-1.131177,933.71759,0.07472,0.123072,-0.1,0,1
91.667831,2469.356689,2470.550049,6.153856,-15.692856,6.153856,-15.692856,2470.000244,2470,2583.720947,85.083916,939.387817,298.289398,339.683594,-0.189909,-1.131358,933.546509,0.074725,0.123075,-0.1,0,1
91.670189,2474.026367,2475.219727,6.154028,-15.693563,6.154028,-15.693563,2470.000244,2470,2588.417236,84.885124,939.150879,298.289398,338.042023,-0.189908,-1.131611,933.289734,0.074728,0.123077,-0.1,0,1
91.671791,2477.138428,2478.331787,6.154167,-15.693949,6.154167,-15.693949,2480.000244,2480,2591.547363,84.754173,938.992126,298.289398,336.917328,-0.189908,-1.131769,933.118225,0.074731,0.123081,-0.1,0,1
91.674255,2481.805176,2482.998535,6.154382,-15.694399,6.154382,-15.694399,2480.000244,2480,2596.241699,84.560196,938.752869,298.289398,335.187897,-0.189908,-1.131988,932.860474,0.074733,0.123083,-0.1,0,1
91.675941,2484.915039,2486.108643,6.154552,-15.694624,6.154552,-15.694624,2480.000244,2480,2599.370605,84.432564,938.592468,298.289398,334.008636,-0.189908,-1.132124,932.688232,0.074735,0.123088,-0.1,0,1
91.678528,2489.578857,2490.772217,6.15481,-15.694844,6.15481,-15.694844,2490.000244,2490,2604.062988,84.243744,938.351013,298.289429,332.203522,-0.189908,-1.13231,932.429016,0.074736,0.123091,-0.1,0,1
91.68029,2492.686768,2493.880371,6.155011,-15.694919,6.155011,-15.694919,2490.000244,2490,2607.190674,84.119675,938.18927,298.289429,330.977905,-0.189908,-1.132424,932.255676,0.074737,0.123096,-0.1,0,1
91.682999,2497.347412,2498.540771,6.155312,-15.694921,6.155312,-15.694921,2500.000244,2500,2611.880859,83.936363,937.945679,298.289429,329.109314,-0.189907,-1.132579,931.994812,0.074738,0.1231,-0.1,0,1
91.684837,2500.453369,2501.646973,6.155542,-15.694853,6.155542,-15.694853,2500.000244,2500,2615.00708,83.816071,937.782593,298.289429,327.845276,-0.189907,-1.132674,931.820251,0.074738,0.123106,-0.1,0,1
91.687675,2505.11084,2506.304443,6.15588,-15.694648,6.15588,-15.694648,2500.000244,2500,2619.695313,83.638603,937.536926,298.289429,325.924805,-0.189905,-1.132801,931.557495,0.074737,0.123111,-0.1,0,1
91.689598,2508.214844,2509.408447,6.156137,-15.694446,6.156137,-15.694446,2510.000244,2510,2622.820313,83.522316,937.372437,298.289429,324.629822,-0.189904,-1.132878,931.381653,0.074736,0.123118,-0.1,0,1
91.692558,2512.869385,2514.062744,6.156511,-15.694053,6.156511,-15.694053,2510.000244,2510,2627.506592,83.35321,937.125,298.289429,322.667969,-0.189902,-1.132981,931.116943,0.074735,0.123123,-0.1,0,1
91.694572,2515.971191,2517.164795,6.156793,-15.693732,6.156793,-15.693732,2520.000244,2520,2630.629883,83.242859,936.95929,298.289429,321.348602,-0.189901,-1.133042,930.939819,0.074734,0.12313,-0.1,0,1
91.697662,2520.622559,2521.816162,6.157203,-15.693175,6.157203,-15.693175,2520.000244,2520,2635.314209,83.080635,936.710327,298.289429,319.354553,-0.1899,-1.133122,930.673157,0.074732,0.123136,-0.1,0,1
91.699768,2523.722412,2524.916016,6.15751,-15.692751,6.15751,-15.692751,2520.000244,2520,2638.436279,82.974739,936.543823,298.289429,318.016357,-0.189899,-1.13317,930.494751,0.074729,0.123144,-0.1,0,1
91.702988,2528.370605,2529.564209,6.157957,-15.692047,6.157957,-15.692047,2530.000244,2530,2643.118164,82.819344,936.294006,298.289429,315.99762,-0.189898,-1.133228,930.226196,0.074727,0.12315,-0.1,0,1
91.70517,2531.468506,2532.661865,6.158291,-15.691528,6.158291,-15.691528,2530.000244,2530,2646.239014,82.718102,936.127014,298.289429,314.645081,-0.189898,-1.133261,930.046631,0.074724,0.123159,-0.1,0,1
91.708519,2536.113525,2537.306885,6.158773,-15.690689,6.158773,-15.690689,2540.000244,2540,2650.918945,82.569824,935.876404,298.289429,312.607483,-0.189897,-1.133298,929.776428,0.074722,0.123166,-0.1,0,1
91.7108,2539.209229,2540.402588,6.159134,-15.690082,6.159134,-15.690082,2540.000244,2540,2654.03833,82.473419,935.709229,298.289429,311.243896,-0.189896,-1.133318,929.595825,0.074718,0.123175,-0.1,0,1
91.714279,2543.851074,2545.044678,6.159652,-15.689113,6.159652,-15.689113,2540.000244,2540,2658.716064,82.332542,935.458252,298.289429,309.19162,-0.189896,-1.133335,929.324219,0.074715,0.123183,-0.1,0,1
91.716644,2546.944824,2548.138184,6.160038,-15.68842,6.160038,-15.68842,2550.000244,2550,2661.833984,82.241158,935.290955,298.289429,307.819244,-0.189895,-1.133342,929.1427,0.07471,0.123193,-0.1,0,1
91.720261,2551.583496,2552.7771,6.16059,-15.68733,6.16059,-15.68733,2550.000244,2550,2666.509766,82.107941,935.040161,298.289429,305.755005,-0.189895,-1.133341,928.869995,0.074707,0.123201,-0.1,0,1
91.72271,2554.675049,2555.868652,6.161,-15.686559,6.161,-15.686559,2550.000244,2550,2669.626465,82.021744,934.872986,298.289429,304.375244,-0.189895,-1.133336,928.687866,0.074702,0.123212,-0.1,0,1
91.726456,2559.310791,2560.50415,6.161587,-15.685357,6.161587,-15.685357,2560.000244,2560,2674.300049,81.896431,934.622681,298.289429,302.300507,-0.189894,-1.133318,928.414307,0.074698,0.12322,-0.1,0,1
91.728996,2562.400146,2563.59375,6.162022,-15.684513,6.162022,-15.684513,2560.000244,2560,2677.415283,81.81559,934.455933,298.289398,300.914032,-0.189894,-1.133302,928.23175,0.074692,0.123232,-0.1,0,1
91.732872,2567.032715,2568.226318,6.162643,-15.683209,6.162643,-15.683209,2570.000244,2570,2682.086914,81.698425,934.206543,298.289398,298.829376,-0.189895,-1.133268,927.957703,0.074688,0.12324,-0.1,0,1
91.735504,2570.120117,2571.313477,6.163102,-15.682299,6.163102,-15.682299,2570.000244,2570,2685.200684,81.623085,934.040344,298.289398,297.43634,-0.189895,-1.133241,927.774902,0.074682,0.123253,-0.1,0,1
91.73951,2574.749512,2575.943115,6.163757,-15.680899,6.163757,-15.680899,2570.000244,2570,2689.870117,81.51429,933.792358,298.289398,295.341888,-0.189896,-1.13319,927.500732,0.074678,0.123262,-0.1,0,1
91.742218,2577.834717,2579.02832,6.16424,-15.679926,6.16424,-15.679926,2580.000244,2580,2692.982422,81.444595,933.627258,298.289398,293.942291,-0.189897,-1.133152,927.317993,0.074671,0.123275,-0.1,0,1
91.746353,2582.461182,2583.654541,6.164929,-15.678435,6.164929,-15.678435,2580.000244,2580,2697.649902,81.344368,933.380981,298.289398,291.837952,-0.189898,-1.133086,927.044067,0.074666,0.123285,-0.1,0,1
91.749153,2585.544189,2586.737793,6.165437,-15.677402,6.165437,-15.677402,2590.000244,2590,2700.760986,81.280457,933.217224,298.289398,290.431763,-0.189899,-1.133038,926.861633,0.074659,0.123299,-0.1,0,1
