airspeed_indicator_indicated_speed_kt,altimeter_indicated_altitude_ft,altimeter_pressure_alt_ft,attitude_indicator_indicated_pitch_deg,attitude_indicator_indicated_roll_deg,attitude_indicator_internal_pitch_deg,attitude_indicator_internal_roll_deg,encoder_indicated_altitude_ft,encoder_pressure_alt_ft,gps_indicated_altitude_ft,gps_indicated_ground_speed_kt,gps_indicated_vertical_speed,indicated_heading_deg,magnetic_compass_indicated_heading_deg,slip_skid_ball_indicated_slip_skid,turn_indicator_indicated_turn_rate,vertical_speed_indicator_indicated_speed_fpm,flight_aileron,flight_elevator,flight_rudder,flight_flaps,engine_throttle,engine_rpm,
Command: takeoff
93.657242,1890.319092,1891.512573,6.525195,-15.623754,6.525195,-15.623754,1890.000122,1890.0,2183.278564,94.952629,1032.057739,278.868988,27.152006,-0.196789,-1.122955,1058.85437,0.074382,0.13052,-0.1,0.0,1.0,2710.833984,
93.657242,1895.691162,1896.884644,6.52414,-15.628305,6.52414,-15.628305,1900.000122,1900.0,2188.438721,94.956505,1031.992065,277.853302,26.403564,-0.196786,-1.123653,1058.776489,0.074399,0.130504,-0.1,0.0,1.0,2710.919189,
93.657242,1899.271484,1900.464966,6.523391,-15.631132,6.523391,-15.631132,1900.000122,1900.0,2191.878662,94.959206,1031.943481,277.175934,25.896526,-0.196782,-1.124096,1058.698608,0.07442,0.130483,-0.1,0.0,1.0,2710.97583,
93.657242,1904.6427,1905.836182,6.522363,-15.63502,6.522363,-15.63502,1900.000122,1900.0,2197.038086,94.96344,1031.864258,276.159485,25.12394,-0.196775,-1.124739,1058.671509,0.074434,0.130468,-0.1,0.0,1.0,2711.060791,
93.657242,1908.221802,1909.415283,6.521621,-15.637465,6.521621,-15.637465,1910.000122,1910.0,2200.477539,94.966377,1031.807007,275.481598,24.60096,-0.196771,-1.12515,1058.588745,0.074452,0.130447,-0.1,0.0,1.0,2711.117188,
93.657242,1913.293823,1914.487305,6.520671,-15.640688,6.520671,-15.640688,1910.000122,1910.0,2205.349609,94.970703,1031.719971,274.520935,23.84944,-0.196768,-1.125712,1058.601807,0.074464,0.130432,-0.1,0.0,1.0,2711.196777,
93.657242,1917.171997,1918.365356,6.519889,-15.643039,6.519889,-15.643039,1920.000122,1920.0,2209.075195,94.974136,1031.649414,273.786133,23.266525,-0.196766,-1.12612,1058.606812,0.074479,0.130413,-0.1,0.0,1.0,2711.257568,
93.657242,1922.53833,1923.731812,6.518914,-15.646073,6.518914,-15.646073,1920.000122,1920.0,2214.233154,94.979073,1031.543701,272.768372,22.448025,-0.196765,-1.126661,1058.473633,0.074491,0.130398,-0.1,0.0,1.0,2711.341797,
93.657242,1926.116333,1927.309692,6.518222,-15.647996,6.518222,-15.647996,1930.000122,1930.0,2217.671631,94.982475,1031.469604,272.089691,21.895248,-0.196763,-1.127001,1058.442261,0.074505,0.130378,-0.1,0.0,1.0,2711.397705,
93.657242,1931.481323,1932.674805,6.517287,-15.650665,6.517287,-15.650665,1930.000122,1930.0,2222.828613,94.987755,1031.351563,271.071411,21.055872,-0.196758,-1.127488,1058.342651,0.074514,0.130364,-0.1,0.0,1.0,2711.481201,
Command_Fault: set /instrumentation/airspeed-indicator/serviceable true
93.657242,1935.055298,1936.248657,6.516614,-15.65234,6.516614,-15.65234,1930.000122,1930.0,2226.266357,94.991386,1031.268066,270.392426,20.48975,-0.196753,-1.127795,1058.164063,0.074527,0.130346,-0.1,0.0,1.0,2711.537109,
93.014664,1940.416992,1941.610474,6.515693,-15.654642,6.515693,-15.654642,1940.000122,1940.0,2231.422363,94.997009,1031.135132,269.373688,19.631256,-0.196744,-1.128236,1058.021362,0.074535,0.130332,-0.1,0.0,1.0,2711.620361,
93.012611,1943.989746,1945.183228,6.515034,-15.656075,6.515034,-15.656075,1940.000122,1940.0,2234.859375,95.000862,1031.041504,268.694366,19.053011,-0.196736,-1.128516,1057.873047,0.074546,0.130314,-0.1,0.0,1.0,2711.676025,
93.011047,1949.348511,1950.54187,6.514125,-15.658042,6.514125,-15.658042,1950.000122,1950.0,2240.01416,95.006821,1030.893555,267.67514,18.177261,-0.196722,-1.128923,1057.712402,0.074553,0.130301,-0.1,0.0,1.0,2711.759277,
93.007851,1952.915527,1954.109009,6.513477,-15.659268,6.513477,-15.659268,1950.000122,1950.0,2243.450195,95.010895,1030.790161,266.995514,17.588127,-0.196713,-1.129184,1057.378174,0.074562,0.130283,-0.1,0.0,1.0,2711.814697,
93.007408,1958.274292,1959.467773,6.512585,-15.660963,6.512585,-15.660963,1960.000122,1960.0,2248.60376,95.017189,1030.628418,265.9758,16.696947,-0.196699,-1.129565,1057.390503,0.074568,0.13027,-0.1,0.0,1.0,2711.897705,
93.004768,1961.844604,1963.038086,6.511949,-15.662028,6.511949,-15.662028,1960.000122,1960.0,2252.039063,95.021492,1030.516113,265.295868,16.098101,-0.19669,-1.129808,1057.303101,0.074576,0.130252,-0.1,0.0,1.0,2711.952881,
93.004311,1967.201538,1968.39502,6.511076,-15.663508,6.511076,-15.663508,1970.000122,1970.0,2257.191162,95.028114,1030.341309,264.275726,15.193155,-0.196677,-1.130163,1057.306641,0.074581,0.130239,-0.1,0.0,1.0,2712.035889,
92.999947,1970.769653,1971.963013,6.510471,-15.664438,6.510471,-15.664438,1970.000122,1970.0,2260.625488,95.032631,1030.220703,263.59552,14.585629,-0.196669,-1.13039,1057.151733,0.074588,0.130222,-0.1,0.0,1.0,2712.091064,
93.001228,1976.12207,1977.315552,6.509624,-15.66573,6.509624,-15.66573,1980.000122,1980.0,2265.776123,95.039581,1030.035156,262.574982,13.668326,-0.196655,-1.13072,1057.017212,0.074593,0.130209,-0.1,0.0,1.0,2712.174072,
92.996887,1979.688232,1980.881714,6.509028,-15.666538,6.509028,-15.666538,1980.000122,1980.0,2269.209229,95.044327,1029.90625,261.894531,13.05295,-0.196646,-1.13093,1056.854126,0.074599,0.130192,-0.1,0.0,1.0,2712.229248,
92.997665,1985.036255,1986.229736,6.5082,-15.667651,6.5082,-15.667651,1980.000122,1980.0,2274.358398,95.051605,1029.707275,260.873627,12.124354,-0.196631,-1.131235,1056.649292,0.074603,0.130181,-0.1,0.0,1.0,2712.312012,
